25000 1.0
50000 1.0
75000 1.0
100000 1.0
125000 1.0
150000 1.0
175000 1.0
200000 1.0
225000 1.0
250000 1.0
275000 1.0
300000 1.0
325000 1.0
350000 1.0
375000 1.0
400000 1.0
425000 1.0
450000 1.0
475000 1.0
500000 1.0
525000 1.0
550000 1.0
575000 1.0
600000 1.0
625000 1.0
650000 1.0
675000 1.0
700000 1.0
725000 1.0
750000 1.0
775000 1.0
800000 1.0
825000 1.0
850000 1.0
875000 1.0
900000 1.0
925000 1.0
950000 1.0
975000 1.0
1000000 1.0
1025000 1.0
1050000 1.0
1075000 1.0
1100000 1.0
1125000 1.0
1150000 1.0
1175000 1.0
1200000 1.0
1225000 1.0
1250000 1.0
1275000 1.0
1300000 1.0
1325000 1.0
1350000 1.0
1375000 1.0
1400000 1.0
1425000 1.0
1450000 1.0
1475000 1.0
1500000 1.0
1525000 1.0
1550000 1.0
1575000 1.0
1600000 1.0
1625000 1.0
1650000 1.0
1675000 1.0
1700000 1.0
1725000 1.0
1750000 1.0
1775000 1.0
1800000 1.0
1825000 1.0
1850000 1.0
1875000 1.0
1900000 1.0
1925000 1.0
1950000 1.0
1975000 1.0
2000000 1.0
